t_ms,ax_mps2,ay_mps2,az_mps2
7756,0.3923,-0.5492,9.7674
7776,0.4315,-0.6276,9.7282
7796,0.4315,-0.6276,9.8067
7816,0.4315,-0.6276,9.7674
7836,0.3923,-0.5884,9.7282
7856,0.3923,-0.5492,9.7282
7876,0.3923,-0.5884,9.8067
7896,0.4315,-0.6276,9.7282
7916,0.4315,-0.5884,9.8067
7936,0.3923,-0.6276,9.7282
7956,0.3923,-0.5884,9.7674
7976,0.3923,-0.6276,9.7282
7996,0.4707,-0.6276,9.7674
8016,0.3923,-0.5884,9.7674
8036,0.3923,-0.5884,9.7674
8056,0.4315,-0.6276,9.7674
8076,0.3923,-0.5884,9.7674
8096,0.4315,-0.6276,9.7674
8116,0.3923,-0.5492,9.7674
8136,0.4315,-0.5884,9.7282
8156,0.3923,-0.5884,9.7282
8176,0.3923,-0.5492,9.8067
8196,0.4315,-0.5884,9.7674
8216,0.3923,-0.5884,9.8067
8236,0.3923,-0.5884,9.7282
8256,0.4315,-0.5884,9.7282
8276,0.3923,-0.5884,9.7674
8296,0.3923,-0.5884,9.7674
8316,0.4315,-0.5884,9.7674
8336,0.4315,-0.5884,9.7282
8356,0.4315,-0.6276,9.7282
8376,0.3923,-0.5884,9.7282
8396,0.4707,-0.6276,9.7282
8416,0.4315,-0.5884,9.7674
8436,0.3923,-0.6276,9.7674
8456,0.4315,-0.5884,9.8067
8476,0.3923,-0.5884,9.8067
8496,0.4315,-0.5884,9.7674
8516,0.3923,-0.6276,9.7282
8536,0.3923,-0.6276,9.8067
8556,0.4707,-0.6669,9.7282
8576,0.4315,-0.5884,9.7282
8596,0.3923,-0.5884,9.6890
8616,0.4315,-0.6276,9.7674
8636,0.4315,-0.5884,9.8067
8656,0.3923,-0.5492,9.7674
8676,0.3923,-0.5884,9.7282
8696,0.3923,-0.6276,9.7674
8716,0.4315,-0.5884,9.7674
8736,0.3530,-0.5492,9.7674
8756,0.3923,-0.5492,9.8067
8776,0.3923,-0.5492,9.7674
8796,0.3923,-0.5492,9.7674
8816,0.3923,-0.5884,9.7674
8836,0.4315,-0.5884,9.7674
8856,0.4315,-0.5884,9.6890
8876,0.4315,-0.5492,9.7674
8896,0.3923,-0.5884,9.7674
8916,0.3923,-0.5884,9.7674
8936,0.4315,-0.6276,9.7674
8956,0.4315,-0.5884,9.7282
8976,0.3923,-0.6276,9.8067
8996,0.3923,-0.5492,9.8067
9016,0.4315,-0.5884,9.8067
9036,0.4315,-0.5884,9.7282
9056,0.3923,-0.5884,9.7674
9076,0.3923,-0.5884,9.7674
9096,0.3923,-0.5492,9.7674
9116,0.3923,-0.5884,9.7674
9136,0.4315,-0.5884,9.7282
9156,0.4315,-0.6276,9.7674
9176,0.4315,-0.5884,9.8459
9196,0.3923,-0.5884,9.7282
9216,0.4707,-0.5884,9.7674
9236,0.3923,-0.5884,9.7674
9256,0.3923,-0.5884,9.7674
9276,0.4315,-0.5884,9.7674
9296,0.4707,-0.5492,9.7282
9316,0.3923,-0.5884,9.7674
9336,0.4707,-0.5884,9.7282
9356,0.4315,-0.5884,9.7674
9376,0.4315,-0.5884,9.7674
9396,0.3923,-0.5492,9.7674
9416,0.3923,-0.5884,9.7282
9436,0.4315,-0.5492,9.7674
9456,0.3923,-0.6276,9.7282
9476,0.4315,-0.6276,9.8067
9496,0.4315,-0.5884,9.7282
9516,0.3923,-0.5884,9.8067
9536,0.4315,-0.6276,9.7674
9556,0.3530,-0.6276,9.7282
9576,0.3923,-0.6276,9.7674
9596,0.3923,-0.5884,9.7282
9616,0.4315,-0.6276,9.7282
9636,0.3923,-0.5884,9.7674
9656,0.3923,-0.5884,9.7674
9676,0.4315,-0.6276,9.7674
9696,0.4315,-0.5884,9.7674
9716,0.3923,-0.5884,9.7282
9736,0.4315,-0.5884,9.7674
9756,0.3923,-0.5884,9.8067
9776,0.3923,-0.5492,9.7674
9796,0.4315,-0.5884,9.8067
9816,0.4315,-0.5884,9.7282
9836,0.3923,-0.5884,9.8067
9856,0.4315,-0.5492,9.7674
9876,0.3923,-0.5884,9.7674
9896,0.4315,-0.5884,9.7674
9916,0.3530,-0.5884,9.7282
9936,0.4315,-0.6276,9.8067
9956,0.4707,-0.6669,9.7674
9976,0.4315,-0.5884,9.8067
9996,0.4707,-0.5884,9.7282
10016,0.4315,-0.5884,9.7282
10036,0.4315,-0.6276,9.6890
10056,0.4315,-0.6276,9.7674
10076,0.3530,-0.5492,9.7282
10096,0.3923,-0.6276,9.7674
10116,0.4315,-0.5884,9.7282
10136,0.4315,-0.5884,9.7282
10156,0.3923,-0.5884,9.7674
10176,0.4315,-0.5884,9.7282
10196,0.4315,-0.5492,9.6890
10216,0.4315,-0.5884,9.7674
10236,0.4315,-0.6276,9.7282
10256,0.4315,-0.5884,9.7674
10276,0.3923,-0.5884,9.8067
10296,0.3923,-0.5492,9.7674
10316,0.3530,-0.5492,9.7674
10336,0.3923,-0.5492,9.7674
10356,0.4315,-0.5884,9.7674
10376,0.3923,-0.5492,9.7674
10396,0.4315,-0.6276,9.7674
10416,0.4315,-0.5884,9.8067
10436,0.3530,-0.6276,9.8067
10456,0.3923,-0.5884,9.7282
10476,0.4315,-0.6276,9.7674
10496,0.3923,-0.5884,9.8067
10516,0.4707,-0.6276,9.7674
10536,0.3923,-0.5884,9.7674
10556,0.3923,-0.5884,9.7674
10576,0.4315,-0.6276,9.7282
10596,0.4315,-0.5884,9.7674
10616,0.3923,-0.5884,9.7674
10636,0.3923,-0.5492,9.7674
10656,0.4315,-0.5492,9.7674
10676,0.4315,-0.5884,9.7674
10696,0.4315,-0.5492,9.7282
10716,0.4315,-0.5884,9.7282
10736,0.4315,-0.5492,9.7674
10756,0.4315,-0.5492,9.7674
10776,0.4315,-0.5884,9.7674
10796,0.3923,-0.5884,9.7674
10816,0.4315,-0.5884,9.7674
10836,0.4315,-0.5884,9.8067
10856,0.4707,-0.5492,9.7674
10876,0.4707,-0.5884,9.7674
10896,0.3530,-0.5884,9.7674
10916,0.3923,-0.5884,9.7282
10936,0.3923,-0.5492,9.7674
10956,0.4315,-0.5884,9.7674
10976,0.3923,-0.5884,9.7282
10996,0.3923,-0.5884,9.8067
11016,0.3923,-0.5884,9.7674
11036,0.3923,-0.5884,9.7282
11056,0.3530,-0.5884,9.7282
11076,0.4315,-0.5884,9.7282
11096,0.4315,-0.5492,9.7674
11116,0.4315,-0.6276,9.7674
11136,0.3923,-0.5884,9.7674
11156,0.4315,-0.6276,9.7674
11176,0.4707,-0.5492,9.7674
11196,0.3923,-0.5884,9.8067
11216,0.4315,-0.5492,9.7282
11236,0.3923,-0.5884,9.7674
11256,0.4315,-0.5884,9.7674
11276,0.4315,-0.5492,9.7282
11296,0.3923,-0.5492,9.7674
11316,0.3530,-0.5884,9.7282
