t_ms,ax_mps2,ay_mps2,az_mps2
14736,0.6669,-0.5099,9.8067
14756,0.6276,-0.5099,9.8067
14776,0.7061,-0.5099,9.8067
14796,0.6276,-0.5492,9.8067
14816,0.6276,-0.5099,9.8067
14836,0.6669,-0.5492,9.8067
14856,0.6669,-0.5492,9.7674
14876,0.6669,-0.5492,9.8067
14896,0.6669,-0.5099,9.8459
14916,0.6276,-0.5099,9.8067
14936,0.6276,-0.5099,9.7674
14956,0.6669,-0.5492,9.8067
14976,0.6276,-0.5492,9.8459
14996,0.6669,-0.5492,9.8459
15016,0.6669,-0.5492,9.8067
15036,0.6669,-0.5099,9.8067
15056,0.6276,-0.5099,9.8067
15076,0.6669,-0.5099,9.7674
15096,0.6276,-0.5099,9.8459
15116,0.6669,-0.5099,9.7674
15136,0.6669,-0.5099,9.7674
15156,0.6669,-0.5099,9.8067
15176,0.6669,-0.5492,9.8067
15196,0.6669,-0.5492,9.7674
15216,0.6276,-0.5099,9.8067
15236,0.6669,-0.5099,9.8459
15256,0.6669,-0.5099,9.8067
15276,0.6276,-0.5099,9.8067
15296,0.6669,-0.5099,9.8067
15316,0.6276,-0.5099,9.8067
15336,0.6276,-0.5099,9.8067
15356,0.6669,-0.5492,9.8067
15376,0.6276,-0.5099,9.8067
15396,0.6669,-0.5492,9.8067
15416,0.6669,-0.5099,9.7674
15436,0.6276,-0.5099,9.8067
15456,0.6669,-0.5099,9.8067
15476,0.6276,-0.5099,9.8459
15496,0.6276,-0.5099,9.8067
15516,0.7061,-0.5492,9.8067
15536,0.6669,-0.5492,9.8067
15556,0.6669,-0.5492,9.7674
15576,0.6276,-0.5492,9.8067
15596,0.5884,-0.5099,9.7282
15616,0.6669,-0.5099,9.7674
15636,0.6276,-0.5099,9.8067
15656,0.6669,-0.5099,9.8067
15676,0.7061,-0.5492,9.8067
15696,0.6276,-0.5099,9.7674
15716,0.6669,-0.5099,9.7674
15736,0.6669,-0.5099,9.7674
15756,0.6276,-0.4707,9.7674
15776,0.6669,-0.5492,9.8459
15796,0.6276,-0.5099,9.8459
15816,0.6669,-0.5099,9.8459
15836,0.7061,-0.5492,9.7674
15856,0.6669,-0.5099,9.8067
15876,0.6669,-0.5099,9.8067
15896,0.6276,-0.4707,9.7674
15916,0.6276,-0.5099,9.8067
15936,0.6276,-0.5099,9.8459
15956,0.6669,-0.5492,9.8067
15976,0.6669,-0.5099,9.7674
15996,0.6276,-0.5492,9.8067
16016,0.6276,-0.4707,9.8067
16036,0.6669,-0.4707,9.8067
16056,0.6276,-0.5492,9.7674
16076,0.6669,-0.5099,9.7674
16096,0.6669,-0.5492,9.7674
16116,0.6669,-0.4707,9.8067
16136,0.6276,-0.5492,9.8851
16156,0.6276,-0.5099,9.7674
16176,0.6276,-0.5492,9.8459
16196,0.6276,-0.5099,9.8067
16216,0.6276,-0.5099,9.7674
16236,0.6669,-0.5492,9.8067
16256,0.6669,-0.4707,9.8067
16276,0.6276,-0.5099,9.8067
16296,0.6276,-0.5099,9.7674
16316,0.6276,-0.5492,9.8459
16336,0.6276,-0.4707,9.7674
16356,0.6276,-0.5099,9.8067
16376,0.6276,-0.4707,9.8459
16396,0.6276,-0.5099,9.8851
16416,0.6669,-0.5099,9.8067
16436,0.6669,-0.5099,9.7674
16456,0.6276,-0.5099,9.8067
16476,0.6276,-0.5099,9.8067
16496,0.6276,-0.5099,9.8067
16516,0.6276,-0.4707,9.8067
16536,0.6669,-0.5884,9.7674
16556,0.6669,-0.4707,9.7674
16576,0.7061,-0.4707,9.7674
16596,0.6276,-0.5492,9.8067
16616,0.6669,-0.5099,9.8067
16636,0.6669,-0.5099,9.8067
16656,0.6276,-0.5884,9.7674
16676,0.6276,-0.5492,9.8067
16696,0.6276,-0.5099,9.8067
16716,0.6669,-0.5099,9.8067
16736,0.7061,-0.5492,9.8067
16756,0.6669,-0.5492,9.8067
16776,0.6276,-0.5492,9.8067
16796,0.6669,-0.5492,9.8067
16816,0.6669,-0.5492,9.8067
16836,0.6669,-0.5492,9.7674
16856,0.6669,-0.5492,9.8067
16876,0.6669,-0.5099,9.7674
16896,0.5492,-0.5099,9.8067
16916,0.6669,-0.5492,9.7674
16936,0.6669,-0.5099,9.8459
16956,0.6276,-0.5099,9.7674
16976,0.6669,-0.5492,9.8459
16996,0.6669,-0.5099,9.8459
17016,0.6276,-0.5884,9.7674
17036,0.6276,-0.5492,9.7282
17056,0.6276,-0.5492,9.7674
17076,0.6669,-0.5492,9.7674
17096,0.6276,-0.5099,9.8067
17116,0.6669,-0.5492,9.8067
17136,0.6276,-0.5492,9.8067
17156,0.7061,-0.5492,9.7282
17176,0.6276,-0.5099,9.8067
17196,0.6669,-0.5492,9.8067
17216,0.6669,-0.5099,9.7674
17236,0.6669,-0.4707,9.7674
17256,0.6669,-0.5099,9.8067
17276,0.6669,-0.5099,9.7674
17296,0.6669,-0.5099,9.7674
17316,0.6276,-0.5099,9.8067
17336,0.6276,-0.5099,9.8067
17356,0.6276,-0.5492,9.8459
17376,0.6669,-0.5492,9.8067
17396,0.6669,-0.5884,9.7674
17416,0.7061,-0.5099,9.8067
17436,0.6669,-0.4707,9.8459
17456,0.6669,-0.5492,9.8067
17476,0.6669,-0.5492,9.8067
17496,0.6669,-0.5492,9.8067
17516,0.6669,-0.4707,9.8067
17536,0.7061,-0.5099,9.7282
17556,0.6276,-0.5492,9.7674
17576,0.6669,-0.5099,9.7674
17596,0.6669,-0.5099,9.8067
17616,0.6669,-0.5492,9.7674
17636,0.6276,-0.5099,9.7674
17656,0.6669,-0.5099,9.8067
17676,0.5884,-0.5099,9.8067
17696,0.6276,-0.5099,9.8067
17716,0.6669,-0.5099,9.8067
17736,0.6669,-0.5099,9.8459
17756,0.6669,-0.5099,9.7674
17776,0.6276,-0.5099,9.8067
17796,0.6276,-0.5492,9.8067
17816,0.6276,-0.5884,9.8067
17836,0.6276,-0.5099,9.7674
17856,0.6276,-0.5099,9.8067
17876,0.6669,-0.5492,9.8067
17896,0.6669,-0.5099,9.8067
17916,0.6669,-0.5099,9.8067
17936,0.6669,-0.5099,9.7674
17956,0.6276,-0.5099,9.7674
17976,0.6669,-0.5492,9.8067
17996,0.6276,-0.5492,9.7674
18016,0.6669,-0.5492,9.8067
18036,0.6276,-0.5099,9.8459
18056,0.6669,-0.5492,9.7674
18076,0.6276,-0.5099,9.8067
18096,0.6669,-0.5099,9.7674
18116,0.6669,-0.5099,9.8067
18136,0.6276,-0.5099,9.8459
18156,0.5884,-0.5099,9.8067
18176,0.6276,-0.5099,9.7674
18196,0.6669,-0.5099,9.8459
18216,0.6669,-0.5099,9.8067
18236,0.6669,-0.5099,9.8067
18256,0.6669,-0.5099,9.7674
18276,0.6669,-0.5492,9.8067
18296,0.6276,-0.5099,9.8067
18316,0.6669,-0.5492,9.8459
18336,0.6276,-0.5492,9.8459
18356,0.6669,-0.5099,9.8459
18376,0.5884,-0.5099,9.7674
18396,0.6276,-0.5099,9.7674
18416,0.6669,-0.5492,9.8459
18436,0.6669,-0.5492,9.7674
18456,0.6276,-0.5099,9.7674
18476,0.6276,-0.5099,9.8459
18496,0.6276,-0.5099,9.7674
18516,0.6276,-0.4707,9.8067
18536,0.6669,-0.5492,9.7674
18556,0.6669,-0.5099,9.8067
18576,0.6669,-0.5492,9.8067
18596,0.6669,-0.5492,9.8067
18616,0.6669,-0.5099,9.8067
18636,0.6276,-0.5099,9.8067
18656,0.6669,-0.5492,9.7674
18676,0.6669,-0.4707,9.8067
18696,0.6669,-0.5492,9.8067
18716,0.6276,-0.5099,9.7674
18736,0.6669,-0.5099,9.8067
18756,0.6276,-0.4707,9.8067
18776,0.6669,-0.5099,9.8067
18796,0.6276,-0.5492,9.8067
18816,0.7061,-0.5492,9.7674
18836,0.7061,-0.5099,9.7674
18856,0.6669,-0.5099,9.7674
18876,0.6669,-0.5099,9.8067
18896,0.6276,-0.5492,9.7674
18916,0.6276,-0.5492,9.8067
18936,0.6669,-0.5099,9.8067
18956,0.6669,-0.5492,9.7674
18976,0.6276,-0.5099,9.8067
18996,0.6276,-0.5099,9.8067
19016,0.6669,-0.5099,9.8067
19036,0.6669,-0.5099,9.8067
19056,0.6669,-0.5099,9.8067
19076,0.6669,-0.5492,9.7674
19096,0.6276,-0.4707,9.8459
19116,0.6276,-0.5492,9.8067
19136,0.6276,-0.5099,9.7674
19156,0.7061,-0.5099,9.7674
19176,0.6669,-0.5099,9.7674
19196,0.5884,-0.5099,9.8459
19216,0.6669,-0.4707,9.8067
19236,0.6276,-0.5099,9.8459
19256,0.6276,-0.4707,9.8067
19276,0.6669,-0.5492,9.8067
19296,0.6669,-0.5099,9.7674
19316,0.6669,-0.4707,9.8067
19336,0.6276,-0.5099,9.8067
19356,0.6276,-0.4707,9.8067
19376,0.6669,-0.5492,9.7674
19396,0.6276,-0.5099,9.8459
19416,0.6276,-0.5492,9.8067
19436,0.6276,-0.5492,9.8067
19456,0.6276,-0.4707,9.7674
19476,0.6669,-0.5492,9.7674
19496,0.6276,-0.5099,9.8067
19516,0.6669,-0.5099,9.8459
19536,0.6669,-0.5884,9.8067
19556,0.6669,-0.5492,9.8067
19576,0.6276,-0.5492,9.7674
19596,0.6669,-0.5099,9.8067
19616,0.6669,-0.5492,9.8067
19636,0.6669,-0.5492,9.8067
19656,0.6276,-0.5099,9.8067
19676,0.6669,-0.5492,9.8459
19696,0.7061,-0.5492,9.8067
19716,0.6276,-0.5099,9.8067
19736,0.6669,-0.5492,9.8459
19756,0.6276,-0.5492,9.8067
19776,0.6669,-0.5099,9.8067
19796,0.6276,-0.5099,9.8067
19816,0.6669,-0.5099,9.7674
19836,0.6276,-0.5099,9.8459
19856,0.6669,-0.4707,9.8067
19876,0.6276,-0.5099,9.7674
19896,0.6669,-0.5099,9.8067
19916,0.5884,-0.5099,9.8067
19936,0.5884,-0.4707,9.8067
19956,0.6276,-0.5492,9.8067
19976,0.6669,-0.5099,9.7674
19996,0.7061,-0.5099,9.7674
20016,0.6276,-0.5099,9.8459
20036,0.6276,-0.4707,9.7674
20056,0.6276,-0.5099,9.8067
20076,0.6276,-0.5099,9.7674
20096,0.6276,-0.5099,9.8067
20116,0.6276,-0.4707,9.8851
20136,0.6276,-0.5492,9.8067
20156,0.7061,-0.5099,9.7674
20176,0.7453,-0.5492,9.8067
20196,0.7061,-0.5099,9.7674
20216,0.6669,-0.4707,9.8067
20236,0.6276,-0.5492,9.8459
20256,0.5884,-0.5099,9.8067
20276,0.5884,-0.5099,9.8459
20296,0.6276,-0.5099,9.8459
20316,0.6669,-0.5099,9.8459
20336,0.7061,-0.5099,9.6890
20356,0.7061,-0.5492,9.7674
20376,0.6276,-0.4707,9.8067
20396,0.6669,-0.5099,9.8067
20416,0.6276,-0.5492,9.8067
20436,0.6276,-0.5099,9.8067
20456,0.6276,-0.5099,9.7674
20476,0.6669,-0.5099,9.8067
20496,0.7061,-0.5099,9.8067
20516,0.6276,-0.4315,9.7674
20536,0.7061,-0.5099,9.8459
20556,0.6669,-0.5884,9.8067
20576,0.6276,-0.4707,9.8459
20596,0.6669,-0.5492,9.7282
20616,0.6276,-0.5492,9.8067
20636,0.6669,-0.5099,9.7282
20656,0.6669,-0.5099,9.6890
20676,0.7061,-0.5099,9.8067
20696,0.6669,-0.4315,9.8067
20716,0.7061,-0.5492,9.8067
20736,0.6276,-0.5492,9.8067
20756,0.6276,-0.5099,9.7674
20776,0.5884,-0.5492,9.7674
20796,0.6276,-0.5099,9.8067
20816,0.6276,-0.5099,9.7282
20836,0.6669,-0.5099,9.8067
20856,0.6669,-0.5492,9.8459
20876,0.6669,-0.5492,9.8067
20896,0.6276,-0.4707,9.7674
20916,0.6669,-0.5099,9.8459
20936,0.6669,-0.5492,9.8067
20956,0.6669,-0.5492,9.7674
20976,0.6276,-0.5492,9.8067
20996,0.6276,-0.5099,9.8459
21016,0.6669,-0.5492,9.8067
21036,0.6669,-0.4707,9.8067
21056,0.6669,-0.5492,9.8067
21076,0.7061,-0.5492,9.8067
21096,0.6276,-0.4707,9.8067
21116,0.5884,-0.4315,9.8067
21136,0.6276,-0.4707,9.7282
21156,0.6669,-0.4707,9.8067
21176,0.6276,-0.4707,9.8459
21196,0.6669,-0.5884,9.7674
21216,0.7061,-0.5884,9.8459
21236,0.6276,-0.5492,9.8851
21256,0.6276,-0.5099,9.7674
21276,0.6276,-0.4707,9.8067
21296,0.6669,-0.5099,9.8067
21316,0.6669,-0.4707,9.7674
21336,0.6669,-0.5884,9.8067
21356,0.6276,-0.5884,9.8459
21376,0.6669,-0.5099,9.8067
21396,0.6276,-0.4707,9.8067
21416,0.6669,-0.4707,9.7674
21436,0.6276,-0.5099,9.8067
21456,0.6276,-0.5492,9.8067
21476,0.6276,-0.5099,9.7674
21496,0.6669,-0.4707,9.8851
21516,0.6669,-0.5099,9.8067
21536,0.6669,-0.4707,9.8067
21556,0.7061,-0.4707,9.7674
21576,0.7061,-0.5492,9.7674
21596,0.6669,-0.5884,9.8459
21616,0.6276,-0.5492,9.8459
21636,0.5492,-0.5099,9.8459
21656,0.6276,-0.5099,9.7674
21676,0.5884,-0.3923,9.7674
21696,0.6669,-0.4707,9.7674
21716,0.7061,-0.5492,9.8067
21736,0.6669,-0.5099,9.8067
21756,0.6669,-0.6276,9.8459
21776,0.6276,-0.5492,9.7674
21796,0.6669,-0.4707,9.8067
21816,0.5884,-0.4707,9.8067
21836,0.5884,-0.5099,9.8067
21856,0.6276,-0.4707,9.8459
21876,0.6669,-0.5492,9.8459
21896,0.7453,-0.5884,9.8067
21916,0.7061,-0.5492,9.8067
21936,0.7061,-0.4315,9.8067
21956,0.7845,-0.6276,9.8067
21976,0.6669,-0.4315,9.6497
21996,0.5884,-0.4315,9.8067
22016,0.4707,-0.3138,9.8067
22036,0.5492,-0.5492,9.8851
22056,0.5884,-0.5492,9.8067
22076,0.5492,-0.4315,9.8459
22096,0.6276,-0.4707,9.8067
22116,0.6669,-0.5492,9.7674
22136,0.7453,-0.5099,9.8067
22156,0.7061,-0.4707,9.7674
22176,0.7061,-0.5099,9.7282
22196,0.5884,-0.4707,9.8067
22216,0.5884,-0.4315,9.8067
22236,0.5884,-0.4315,9.7674
22256,0.5884,-0.4315,9.8851
22276,0.6276,-0.5884,9.8459
22296,0.7061,-0.6276,9.8459
22316,0.6276,-0.5492,9.8459
22336,0.6276,-0.4707,9.8067
22356,0.6669,-0.4315,9.7282
22376,0.6276,-0.4315,9.7674
22396,0.6276,-0.4315,9.7282
22416,0.6276,-0.5492,9.8067
22436,0.6669,-0.5884,9.9243
22456,0.7061,-0.5884,9.8459
22476,0.6276,-0.5099,9.7674
22496,0.6669,-0.4707,9.7674
22516,0.6669,-0.4707,9.7674
22536,0.6276,-0.4707,9.8067
22556,0.6669,-0.5099,9.8459
22576,0.6669,-0.5492,9.8459
22596,0.6276,-0.5492,9.8067
22616,0.6276,-0.5099,9.7674
22636,0.6669,-0.4707,9.7674
22656,0.6669,-0.5099,9.8459
22676,0.6276,-0.5099,9.7674
22696,0.5884,-0.4707,9.8067
22716,0.6669,-0.5492,9.8851
22736,0.6669,-0.5884,9.8459
22756,0.5884,-0.5492,9.8067
22776,0.5884,-0.4707,9.8067
22796,0.6276,-0.4315,9.7674
22816,0.6276,-0.4707,9.7674
22836,0.7061,-0.5099,9.8067
22856,0.6669,-0.5492,9.8067
22876,0.6669,-0.5884,9.8851
22896,0.6276,-0.5099,9.7674
22916,0.6669,-0.5099,9.8067
22936,0.6276,-0.5099,9.8067
22956,0.6276,-0.4707,9.8067
22976,0.6669,-0.4707,9.8067
22996,0.6276,-0.5099,9.8067
23016,0.6669,-0.5492,9.8067
23036,0.6669,-0.5099,9.8067
23056,0.6276,-0.5099,9.8067
23076,0.6669,-0.5099,9.7674
23096,0.5884,-0.4707,9.8067
23116,0.6276,-0.4707,9.8067
23136,0.6669,-0.5099,9.7674
23156,0.6276,-0.5492,9.8067
23176,0.6669,-0.5884,9.8459
23196,0.6276,-0.5492,9.7674
23216,0.7061,-0.4707,9.8067
23236,0.6276,-0.4707,9.8067
23256,0.6669,-0.5492,9.7674
23276,0.6669,-0.5099,9.8459
23296,0.6669,-0.5492,9.8459
23316,0.6669,-0.5884,9.8067
23336,0.6276,-0.5099,9.8459
23356,0.6276,-0.5099,9.7674
23376,0.6669,-0.4707,9.8067
23396,0.6669,-0.4707,9.8067
23416,0.7061,-0.5492,9.8067
23436,0.5884,-0.5099,9.8067
23456,0.6276,-0.5492,9.8067
23476,0.6669,-0.5099,9.8067
23496,0.6276,-0.5099,9.8067
23516,0.6669,-0.5099,9.7674
23536,0.6276,-0.4707,9.7674
23556,0.7061,-0.5492,9.8067
23576,0.7061,-0.5492,9.8067
23596,0.6669,-0.5492,9.8067
23616,0.6669,-0.5099,9.8067
23636,0.6276,-0.5099,9.8459
23656,0.6276,-0.5099,9.8067
23676,0.6276,-0.4707,9.7674
23696,0.6669,-0.4707,9.8067
23716,0.6669,-0.5099,9.8459
23736,0.7061,-0.5492,9.8067
23756,0.6276,-0.5099,9.8459
23776,0.6669,-0.5099,9.8067
23796,0.6276,-0.5099,9.7674
23816,0.6276,-0.5099,9.7674
23836,0.6669,-0.4707,9.7674
23856,0.6276,-0.4707,9.8067
23876,0.6276,-0.5492,9.8459
23896,0.6276,-0.5492,9.8067
23916,0.6276,-0.5099,9.8459
23936,0.6276,-0.5099,9.8067
23956,0.6669,-0.5099,9.7674
23976,0.6669,-0.4707,9.7674
23996,0.5884,-0.5099,9.8067
24016,0.6276,-0.5492,9.8067
24036,0.6669,-0.5884,9.8067
24056,0.6669,-0.5099,9.8067
24076,0.6669,-0.5099,9.7674
24096,0.5884,-0.4707,9.8067
24116,0.6276,-0.4707,9.7674
24136,0.6669,-0.4707,9.7674
24156,0.6669,-0.5099,9.8067
24176,0.6669,-0.5492,9.8459
24196,0.6669,-0.5099,9.8067
24216,0.6669,-0.5099,9.8459
24236,0.6669,-0.5099,9.8067
24256,0.6276,-0.4707,9.8067
24276,0.6276,-0.5099,9.8067
24296,0.7061,-0.5099,9.8459
24316,0.6276,-0.4707,9.8067
24336,0.6669,-0.5492,9.8851
24356,0.7061,-0.5492,9.7674
24376,0.6669,-0.4707,9.8459
24396,0.6669,-0.4707,9.8459
24416,0.6276,-0.5492,9.7674
24436,0.6669,-0.5099,9.8459
24456,0.6276,-0.5492,9.8067
24476,0.7061,-0.5884,9.8067
24496,0.6669,-0.5492,9.8459
24516,0.6276,-0.5099,9.8067
24536,0.6276,-0.5099,9.7674
24556,0.5884,-0.5099,9.8459
24576,0.6276,-0.5099,9.8067
24596,0.6276,-0.5099,9.7674
24616,0.6276,-0.5492,9.8851
24636,0.6276,-0.5492,9.8067
24656,0.6276,-0.5099,9.8067
24676,0.6669,-0.5492,9.8459
24696,0.6669,-0.5099,9.7674
24716,0.6276,-0.4707,9.7674
24736,0.6276,-0.4707,9.8459
24756,0.6276,-0.5099,9.8851
24776,0.6276,-0.5492,9.8459
24796,0.6669,-0.5099,9.8067
24816,0.6669,-0.4707,9.8459
24836,0.6669,-0.5099,9.7282
24856,0.6669,-0.4707,9.7674
24876,0.6276,-0.5099,9.8459
24896,0.6669,-0.5492,9.8851
24916,0.6669,-0.5492,9.8459
24936,0.6669,-0.5492,9.8067
24956,0.6669,-0.5099,9.8067
24976,0.6669,-0.5099,9.7674
24996,0.6276,-0.5099,9.8067
25016,0.7061,-0.4707,9.8067
25036,0.6669,-0.5099,9.8067
25056,0.6276,-0.5492,9.8459
25076,0.6276,-0.5492,9.8459
25096,0.6276,-0.5099,9.8459
25116,0.6276,-0.5099,9.7282
25136,0.6276,-0.4315,9.7282
25156,0.6669,-0.5099,9.8067
25176,0.7061,-0.5492,9.8067
25196,0.6669,-0.5099,9.7674
25216,0.6669,-0.4707,9.8067
25236,0.6669,-0.4315,9.8067
25256,0.6276,-0.4707,9.7674
25276,0.6276,-0.4707,9.8067
25296,0.6276,-0.5492,9.8067
25316,0.5884,-0.5492,9.7674
25336,0.6276,-0.5099,9.7674
25356,0.6669,-0.5492,9.8067
25376,0.6669,-0.5099,9.8067
25396,0.7061,-0.5099,9.7674
25416,0.6276,-0.5099,9.8067
25436,0.6276,-0.5099,9.8067
25456,0.5884,-0.5492,9.8067
25476,0.6276,-0.4707,9.7674
25496,0.6276,-0.5099,9.8067
25516,0.6669,-0.4707,9.7674
25536,0.6669,-0.5099,9.7674
25556,0.6669,-0.5099,9.7674
25576,0.7061,-0.5492,9.7674
25596,0.6276,-0.5492,9.7674
25616,0.6669,-0.5492,9.8067
25636,0.6276,-0.4707,9.8459
25656,0.6276,-0.4707,9.7282
25676,0.5884,-0.4707,9.7674
25696,0.6669,-0.5099,9.8067
25716,0.6669,-0.5492,9.8067
25736,0.7453,-0.5099,9.8067
25756,0.6669,-0.5099,9.7282
25776,0.6669,-0.5492,9.7674
25796,0.5884,-0.5099,9.8459
25816,0.5492,-0.5099,9.8067
25836,0.5099,-0.4707,9.8459
25856,0.5884,-0.4707,9.8459
25876,0.7061,-0.5099,9.8067
25896,0.7061,-0.5492,9.8067
25916,0.7061,-0.5099,9.8067
25936,0.6669,-0.5099,9.6105
25956,0.7453,-0.3530,9.7282
25976,0.6276,-0.5099,9.9636
25996,0.6669,-0.5099,9.7282
26016,0.6276,-0.5492,9.8459
26036,0.5884,-0.4315,9.8459
26056,0.6276,-0.5492,9.8067
26076,0.6276,-0.4707,9.7674
26096,0.7061,-0.4707,9.8067
26116,0.7061,-0.5884,9.7674
26136,0.6669,-0.5884,9.8459
26156,0.6276,-0.4707,9.8067
26176,0.6276,-0.5099,9.7674
26196,0.6276,-0.5492,9.8067
26216,0.6276,-0.4315,9.8459
26236,0.6276,-0.5492,9.8067
26256,0.6276,-0.5099,9.8067
26276,0.6669,-0.5099,9.8067
26296,0.6669,-0.4707,9.7674
26316,0.7061,-0.5099,9.8067
26336,0.6276,-0.4315,9.8459
26356,0.5884,-0.5492,9.8459
26376,0.5884,-0.5099,9.8459
26396,0.6276,-0.5099,9.8851
26416,0.6669,-0.4707,9.7674
26436,0.7061,-0.4707,9.7674
26456,0.7061,-0.5099,9.7674
26476,0.7061,-0.5492,9.8459
26496,0.6276,-0.5884,9.8459
26516,0.5492,-0.5492,9.8459
26536,0.6276,-0.5099,9.8851
26556,0.5884,-0.4707,9.7674
26576,0.6669,-0.4315,9.7674
26596,0.7061,-0.5099,9.8067
26616,0.7453,-0.5492,9.8067
26636,0.7061,-0.5884,9.8459
26656,0.6276,-0.5492,9.8067
26676,0.5884,-0.5492,9.8851
26696,0.5884,-0.5099,9.8067
26716,0.6276,-0.4315,9.8067
26736,0.6276,-0.4315,9.7282
26756,0.6669,-0.5492,9.8459
26776,0.7061,-0.5492,9.8067
26796,0.7061,-0.5492,9.8459
26816,0.6276,-0.5099,9.8067
26836,0.6276,-0.5099,9.7674
26856,0.5884,-0.4707,9.8067
26876,0.5884,-0.5099,9.8459
26896,0.5884,-0.5492,9.8067
26916,0.6276,-0.5492,9.7674
26936,0.7061,-0.5492,9.8067
26956,0.7453,-0.5492,9.8067
26976,0.7061,-0.4707,9.7674
26996,0.6276,-0.4707,9.8067
27016,0.6276,-0.5099,9.8459
27036,0.6276,-0.5099,9.8459
27056,0.6276,-0.5099,9.8459
27076,0.6669,-0.5492,9.8067
27096,0.6669,-0.5492,9.7674
27116,0.6276,-0.4315,9.8067
27136,0.6669,-0.5099,9.7282
27156,0.6669,-0.5099,9.8067
27176,0.5884,-0.4707,9.8067
27196,0.6669,-0.5492,9.8459
27216,0.6276,-0.5884,9.8459
27236,0.6276,-0.5099,9.8067
27256,0.6669,-0.4315,9.7674
27276,0.6276,-0.4707,9.7674
27296,0.6669,-0.4707,9.6890
27316,0.6276,-0.4707,9.7674
27336,0.6276,-0.5492,9.7674
27356,0.5884,-0.5099,9.8067
27376,0.6276,-0.5492,9.8459
27396,0.6669,-0.5099,9.7674
27416,0.6669,-0.5099,9.7674
27436,0.6669,-0.4707,9.7282
27456,0.6276,-0.4707,9.8067
27476,0.6669,-0.5492,9.8067
27496,0.6276,-0.4707,9.8067
27516,0.6669,-0.5884,9.8459
27536,0.6276,-0.5099,9.8067
27556,0.6669,-0.5099,9.7674
27576,0.6669,-0.4707,9.8067
27596,0.6669,-0.4707,9.7674
27616,0.6669,-0.5492,9.7674
27636,0.6669,-0.5492,9.8067
27656,0.6669,-0.5492,9.8459
27676,0.6276,-0.5492,9.7674
27696,0.6669,-0.5099,9.8067
27716,0.6276,-0.5099,9.7674
27736,0.6276,-0.5099,9.8067
27756,0.6669,-0.5492,9.8067
27776,0.6669,-0.5099,9.8459
27796,0.6669,-0.5492,9.8067
27816,0.6276,-0.5099,9.8067
27836,0.6276,-0.4707,9.7674
27856,0.6276,-0.4707,9.7674
27876,0.6276,-0.4707,9.8459
27896,0.6276,-0.5099,9.7674
27916,0.6669,-0.5492,9.7674
27936,0.6669,-0.5099,9.8459
27956,0.6669,-0.5099,9.8459
27976,0.6669,-0.5099,9.7282
27996,0.6276,-0.5099,9.8067
28016,0.6276,-0.4707,9.8067
28036,0.6276,-0.5099,9.8459
28056,0.6276,-0.5099,9.8067
28076,0.6276,-0.5492,9.8067
28096,0.6276,-0.5099,9.8067
28116,0.6669,-0.5099,9.7674
28136,0.6276,-0.5099,9.7674
28156,0.6276,-0.5099,9.8459
28176,0.6669,-0.4707,9.8067
28196,0.6669,-0.5492,9.8067
28216,0.6276,-0.5492,9.8067
28236,0.6669,-0.5099,9.7674
28256,0.6669,-0.5099,9.8067
28276,0.5884,-0.4707,9.8067
28296,0.6669,-0.5492,9.8067
28316,0.6276,-0.5099,9.8459
28336,0.6276,-0.5099,9.8067
28356,0.6669,-0.5492,9.8067
28376,0.6276,-0.4707,9.8067
28396,0.6669,-0.5099,9.8067
28416,0.7061,-0.5492,9.7674
28436,0.6669,-0.5099,9.8067
28456,0.6669,-0.5884,9.8067
28476,0.6669,-0.5099,9.8067
28496,0.6276,-0.4707,9.8067
28516,0.6669,-0.4707,9.7674
28536,0.6276,-0.4707,9.8067
28556,0.6276,-0.5099,9.8067
28576,0.6669,-0.5099,9.8459
28596,0.6669,-0.5492,9.7674
28616,0.6276,-0.4707,9.7674
28636,0.6669,-0.5492,9.8067
28656,0.6276,-0.5099,9.8067
28676,0.7061,-0.5099,9.7674
28696,0.6276,-0.5099,9.8459
28716,0.6669,-0.4707,9.8067
28736,0.6669,-0.5492,9.8067
28756,0.6276,-0.5492,9.8459
28776,0.6276,-0.5492,9.8067
28796,0.6669,-0.5099,9.8067
28816,0.7061,-0.5099,9.8067
28836,0.6276,-0.5099,9.7674
28856,0.5884,-0.5099,9.7674
28876,0.6276,-0.5099,9.8067
28896,0.6276,-0.5099,9.8067
28916,0.6669,-0.5492,9.8067
28936,0.6669,-0.5099,9.7674
28956,0.6276,-0.5099,9.7674
28976,0.5884,-0.5099,9.8067
28996,0.6669,-0.5099,9.8067
29016,0.6669,-0.5492,9.8067
29036,0.6276,-0.5099,9.8459
29056,0.6276,-0.5099,9.7674
29076,0.6669,-0.5492,9.8459
29096,0.6276,-0.5492,9.7674
29116,0.6669,-0.5492,9.7674
29136,0.6669,-0.5099,9.8459
29156,0.6276,-0.5099,9.8459
29176,0.6669,-0.5099,9.8067
29196,0.6669,-0.5099,9.8851
29216,0.6669,-0.4707,9.8067
29236,0.6669,-0.5492,9.8067
29256,0.6276,-0.5099,9.7674
29276,0.6669,-0.4707,9.8459
29296,0.6669,-0.5099,9.7282
29316,0.6669,-0.4707,9.8067
29336,0.6669,-0.5492,9.8067
29356,0.6669,-0.4707,9.8459
29376,0.5884,-0.5099,9.8067
29396,0.6276,-0.5099,9.7674
29416,0.6276,-0.4707,9.8067
